date,p_day,buy_level,sell_level,gate,reward,equity,best_action_ex_post,oracle_best_reward,fit_score,fit_window
2013-06-20,0.3117818312548947,0.3,0.32,FREE,-0.0138320986730218,139696.16985400202,FORCE_SELL,-0.0059293987865415,0.6190476190476191,252
2013-06-21,0.2287423709762004,0.3,0.32,FORCE_BUY,-0.0092957746478872,138397.58573986625,FORCE_SELL,0.0,0.6150793650793651,252
2013-06-24,0.2075713800345627,0.3,0.32,FORCE_BUY,-0.0022824536376605,138081.69966685085,FREE,0.0109488576419524,0.6111111111111112,252
2013-06-25,0.2263376190981759,0.3,0.32,FORCE_BUY,-0.0008560422314167,137963.49590055025,FORCE_SELL,0.0,0.6111111111111112,252
2013-06-26,0.2273607728789687,0.3,0.32,FORCE_BUY,0.0015567506368525,138178.27066065583,FORCE_BUY,0.0015567506368525,0.6071428571428571,252
2013-06-27,0.2258273469160631,0.3,0.32,FORCE_BUY,0.0045172219085262,138802.4525721664,FORCE_SELL,0.0046583850931677,0.6071428571428571,252
2013-06-28,0.2926942061457964,0.3,0.32,FORCE_BUY,-0.0011215477358754,138646.77899575012,FREE,-0.0001381846600847,0.6071428571428571,252
2013-07-01,0.2613325637457875,0.3,0.32,FORCE_BUY,0.0009772441714366,138782.27075241218,FORCE_BUY,0.0009772441714366,0.6031746031746031,252
2013-07-02,0.2451819047607571,0.3,0.32,FORCE_BUY,0.001395868230039,138975.99251504816,FREE,0.0050251256281407,0.6031746031746031,252
2013-07-03,0.2458762447195882,0.3,0.32,FORCE_BUY,0.0140528386734121,140928.99971733944,FORCE_BUY,0.0140528386734121,0.6031746031746031,252
2013-07-05,0.2262906911923935,0.3,0.32,FORCE_BUY,0.0005502063273727,141006.53974469422,FREE,0.0052636297631254,0.6031746031746031,252
2013-07-08,0.2072168028749764,0.3,0.32,FORCE_BUY,0.0,141006.53974469422,FORCE_BUY,0.0,0.5992063492063492,252
2013-07-09,0.2097713624081265,0.3,0.32,FORCE_BUY,0.0,141006.53974469422,FORCE_BUY,0.0,0.5992063492063492,252
2013-07-10,0.1715009226090234,0.3,0.32,FORCE_BUY,0.0157771985183153,143231.22791462697,FORCE_BUY,0.0157771985183153,0.5992063492063492,252
2013-07-11,0.2132437164918517,0.3,0.32,FORCE_BUY,0.0098422542807065,144640.94608070055,FORCE_BUY,0.0098422542807065,0.5992063492063492,252
2013-07-12,0.2117569120460603,0.3,0.32,FORCE_BUY,0.0,144640.94608070055,FORCE_BUY,0.0,0.6031746031746031,252
2013-07-15,0.1890531903059749,0.3,0.32,FORCE_BUY,0.003458366586858,145141.16749571756,FORCE_BUY,0.003458366586858,0.6031746031746031,252
2013-07-16,0.2360310672976698,0.3,0.32,FORCE_BUY,-0.0002651464934377,145102.68382410263,FREE,0.001858067611083,0.6071428571428571,252
2013-07-17,0.2515018604968574,0.3,0.32,FORCE_BUY,0.0017271157167532,145353.2929498783,FORCE_BUY,0.0017271157167532,0.6071428571428571,252
2013-07-18,0.2345454488313743,0.3,0.32,FORCE_BUY,-0.0091439173071825,144024.19445881795,FORCE_SELL,0.0,0.6071428571428571,252
2013-07-19,0.2384721773422651,0.3,0.32,FORCE_BUY,-0.0069112174375331,143028.8119346475,FORCE_BUY,-0.0069112174375331,0.6071428571428571,252
2013-07-22,0.2297347306833142,0.3,0.32,FORCE_BUY,0.0025435073627844,143392.6067708936,FORCE_BUY,0.0025435073627844,0.6111111111111112,252
2013-07-23,0.2646033639744784,0.3,0.32,FORCE_BUY,-0.0038723461076246,142837.3409682022,FORCE_BUY,-0.0038723461076246,0.6111111111111112,252
2013-07-24,0.2762790052424259,0.3,0.32,FORCE_BUY,0.0006680919294493,142932.76944292703,FORCE_BUY,0.0006680919294493,0.6111111111111112,252
2013-07-25,0.1932523009910776,0.3,0.32,FORCE_BUY,0.0026748696001071,143315.09596276903,FREE,0.0069730656930499,0.6111111111111112,252
2013-07-26,0.1858028106740056,0.3,0.32,FORCE_BUY,0.009764579989299,144714.50768097155,FORCE_BUY,0.009764579989299,0.6071428571428571,252
2013-07-29,0.1903306070432597,0.3,0.32,FORCE_BUY,0.0003987240829347,144772.20884033397,FORCE_BUY,0.0003987240829347,0.6111111111111112,252
2013-07-30,0.1740366720065996,0.3,0.32,FORCE_BUY,0.0025162230168189,145136.48800441375,FORCE_BUY,0.0025162230168189,0.6111111111111112,252
2013-07-31,0.1996391083009129,0.3,0.32,FORCE_BUY,0.0018489170628631,145404.83333352912,FORCE_BUY,0.0018489170628631,0.6150793650793651,252
2013-08-01,0.17752235177054,0.3,0.32,FORCE_BUY,0.006180144641683,146303.45623513014,FORCE_BUY,0.006180144641683,0.6150793650793651,252
2013-08-02,0.1785925155238494,0.3,0.32,FORCE_BUY,0.0062736897137628,147221.31872360042,FORCE_BUY,0.0062736897137628,0.6190476190476191,252
2013-08-05,0.1754228027322799,0.3,0.32,FORCE_BUY,-0.0010386912490262,147068.40122817212,FORCE_BUY,-0.0010386912490262,0.623015873015873,252
2013-08-06,0.2399532719806598,0.3,0.32,FORCE_BUY,-0.0068813295247987,146056.37509663575,FORCE_BUY,-0.0068813295247987,0.626984126984127,252
2013-08-07,0.1928599130203701,0.3,0.32,FORCE_BUY,0.0041961709939678,146669.25262130031,FORCE_BUY,0.0041961709939678,0.626984126984127,252
2013-08-08,0.201813678165103,0.3,0.32,FORCE_BUY,0.0024807416111763,147033.1011393581,FORCE_SELL,0.0030030030030028,0.626984126984127,252
2013-08-09,0.2267225406901315,0.3,0.32,FORCE_BUY,-0.004041194107678,146438.9118374001,FORCE_BUY,-0.004041194107678,0.623015873015873,252
2013-08-12,0.2085698576139777,0.3,0.32,FORCE_BUY,0.0043171114599685,147071.10494187867,FORCE_BUY,0.0043171114599685,0.623015873015873,252
2013-08-13,0.2452843920935183,0.3,0.32,FORCE_BUY,0.002080624187256,147377.1046400672,FREE,0.0037065338189202,0.626984126984127,252
2013-08-14,0.2642054134355278,0.3,0.32,FORCE_BUY,-0.0081903276131045,146170.03787039427,FORCE_SELL,0.0018200728029121,0.623015873015873,252
2013-08-15,0.2753265833619718,0.3,0.32,FORCE_BUY,-0.011134398742468,144542.52238454364,FORCE_BUY,-0.011134398742468,0.6190476190476191,252
2013-08-16,0.2360952743588692,0.3,0.32,FORCE_BUY,-0.0023831590096651,144198.0545700432,FREE,0.0025155567324242,0.6190476190476191,252
2013-08-19,0.249688814710833,0.3,0.32,FORCE_BUY,0.0002652168147462,144236.29831876885,FORCE_BUY,0.0002652168147462,0.6190476190476191,252
2013-08-20,0.2102753261633767,0.3,0.32,FORCE_BUY,0.0053113796308589,145002.39205568965,FORCE_BUY,0.0053113796308589,0.6190476190476191,252
2013-08-21,0.2607845312525533,0.3,0.32,FORCE_BUY,-0.0049013114319776,144291.690173843,FORCE_BUY,-0.0049013114319776,0.6190476190476191,252
2013-08-22,0.2068061589497188,0.3,0.32,FORCE_BUY,0.0144946808510638,146383.15217237343,FORCE_BUY,0.0144946808510638,0.6190476190476191,252
2013-08-23,0.1770123725218453,0.3,0.32,FORCE_BUY,0.0064270724029382,147323.96728995562,FORCE_BUY,0.0064270724029382,0.6190476190476191,252
2013-08-26,0.2336317840324668,0.3,0.32,FORCE_BUY,0.0,147323.96728995562,FORCE_BUY,0.0,0.623015873015873,252
2013-08-27,0.2651922908263939,0.3,0.32,FORCE_BUY,-0.0150799895095726,145102.32340871447,FORCE_SELL,0.0,0.626984126984127,252
2013-08-28,0.2421572333553822,0.3,0.32,FORCE_BUY,0.0022630457933973,145430.69661131673,FREE,0.0057883573608592,0.623015873015873,252
2013-08-29,0.2170481790932525,0.3,0.32,FORCE_BUY,0.0047606453319228,146123.0405782577,FREE,0.0078350138112433,0.6190476190476191,252
2013-08-30,0.2185622510253455,0.3,0.32,FORCE_BUY,-0.0055284980913517,145315.1996273183,FORCE_SELL,0.0,0.6190476190476191,252
2013-09-03,0.2417348069919675,0.3,0.32,FORCE_BUY,-0.006419494301061,144382.3495314532,FREE,0.0019696382836248,0.6190476190476191,252
2013-09-04,0.1940172947995869,0.3,0.32,FORCE_BUY,0.0146418678274634,146496.37680991134,FORCE_BUY,0.0146418678274634,0.6190476190476191,252
2013-09-05,0.1964759017238753,0.3,0.32,FORCE_BUY,0.0,146496.37680991134,FORCE_BUY,0.0,0.6190476190476191,252
2013-09-06,0.1935217244358922,0.3,0.32,FORCE_BUY,0.0,146496.37680991134,FORCE_BUY,0.0,0.623015873015873,252
2013-09-09,0.1905015858269256,0.3,0.32,FORCE_BUY,0.0,146496.37680991134,FORCE_BUY,0.0,0.623015873015873,252
2013-09-10,0.1830043907237375,0.3,0.32,FORCE_BUY,0.0025664057487486,146872.34595352714,FORCE_BUY,0.0025664057487486,0.623015873015873,252
2013-09-11,0.1881929590968098,0.3,0.32,FORCE_BUY,0.0035980467746081,147400.79952416435,FORCE_BUY,0.0035980467746081,0.623015873015873,252
2013-09-12,0.2117375086092745,0.3,0.32,FORCE_BUY,0.0005125576627368,147476.35093345397,FORCE_BUY,0.0005125576627368,0.623015873015873,252
2013-09-13,0.1600386994260869,0.3,0.32,FORCE_BUY,0.0012810658467844,147665.2778498432,FORCE_BUY,0.0012810658467844,0.626984126984127,252
2013-09-16,0.2282933967197007,0.3,0.32,FORCE_BUY,-0.0110757479312538,146029.7744541798,FORCE_SELL,0.0017823042647994,0.626984126984127,252
2013-09-17,0.1970370962498452,0.3,0.32,FORCE_BUY,0.0079701761151817,147193.65747463988,FORCE_BUY,0.0079701761151817,0.623015873015873,252
2013-09-18,0.2551061613751795,0.3,0.32,FORCE_BUY,0.011841100076394,148936.59230340755,FORCE_BUY,0.011841100076394,0.623015873015873,252
2013-09-19,0.2473574932097746,0.3,0.32,FORCE_BUY,0.0,148936.59230340755,FREE,0.0003775484520513,0.623015873015873,252
2013-09-20,0.240165977831556,0.3,0.32,FORCE_BUY,-0.0064288415479643,147979.10255079519,FORCE_SELL,0.0,0.6190476190476191,252
2013-09-23,0.2425739899542478,0.3,0.32,FORCE_BUY,-0.0030379746835442,147529.54578355228,FORCE_BUY,-0.0030379746835442,0.6150793650793651,252
2013-09-24,0.2156448736651494,0.3,0.32,FORCE_BUY,0.0,147529.54578355228,FORCE_BUY,0.0,0.6150793650793651,252
2013-09-25,0.2216045250263318,0.3,0.32,FORCE_BUY,-0.0005085823267642,147454.5148638912,FREE,0.0082086774183227,0.6150793650793651,252
2013-09-26,0.2117917738191934,0.3,0.32,FORCE_BUY,0.0018963337547409,147734.13783771655,FORCE_BUY,0.0018963337547409,0.6111111111111112,252
2013-09-27,0.2516920749542755,0.3,0.32,FORCE_BUY,-0.0001264062697511,147715.46331643758,FREE,0.0004426021469458,0.6150793650793651,252
2013-09-30,0.21349586035106,0.3,0.32,FORCE_BUY,0.0034329307056578,148222.56026615706,FREE,0.0074025142076292,0.6150793650793651,252
2013-10-01,0.2144736587782505,0.3,0.32,FORCE_BUY,0.0021383647798741,148539.51416861298,FREE,0.002892639852276,0.6111111111111112,252
2013-10-02,0.2071338973519333,0.3,0.32,FORCE_BUY,0.0,148539.51416861298,FORCE_BUY,0.0,0.6071428571428571,252
2013-10-03,0.2596500416934372,0.3,0.32,FORCE_BUY,-0.0019033117624668,148256.79716410476,FORCE_SELL,0.0,0.6071428571428571,252
2013-10-04,0.197338641184406,0.3,0.32,FORCE_BUY,0.0,148256.79716410476,FORCE_BUY,0.0,0.6031746031746031,252
2013-10-07,0.2101536632920529,0.3,0.32,FORCE_BUY,-0.0030398986700444,147806.11152358056,FORCE_SELL,0.0,0.6071428571428571,252
2013-10-08,0.2806889900072174,0.3,0.32,FORCE_BUY,-0.015871000507872,145460.28065252322,FREE,0.0071090417800563,0.6031746031746031,252
2013-10-09,0.2071898302584069,0.3,0.32,FORCE_BUY,-0.0058064516129032,144615.67257131502,FREE,0.0004077827009759,0.5992063492063492,252
2013-10-10,0.2374036270197725,0.3,0.32,FORCE_BUY,0.012795657231485,146466.12514783823,FORCE_BUY,0.012795657231485,0.5992063492063492,252
2013-10-11,0.2012562412301731,0.3,0.32,FORCE_BUY,0.0,146466.12514783823,FORCE_BUY,0.0,0.6031746031746031,252
2013-10-14,0.2085974260361205,0.3,0.32,FORCE_BUY,0.0,146466.12514783823,FORCE_BUY,0.0,0.6071428571428571,252
2013-10-15,0.2300205036186011,0.3,0.32,FORCE_BUY,0.0,146466.12514783823,FORCE_BUY,0.0,0.6111111111111112,252
2013-10-16,0.2533397925398082,0.3,0.32,FORCE_BUY,0.0,146466.12514783823,FORCE_BUY,0.0,0.6111111111111112,252
2013-10-17,0.2563856157856605,0.3,0.32,FORCE_BUY,0.01826369777333,149141.13819156907,FORCE_BUY,0.01826369777333,0.6150793650793651,252
2013-10-18,0.2698947956098682,0.3,0.32,FORCE_BUY,0.0,149141.13819156907,FORCE_BUY,0.0,0.6150793650793651,252
2013-10-21,0.2783567641648952,0.3,0.32,FORCE_BUY,0.0016402192957391,149385.76236421938,FORCE_BUY,0.0016402192957391,0.6150793650793651,252
2013-10-22,0.3000995667239511,0.3,0.32,FREE,-0.0004750247112546,149314.80043558677,FORCE_SELL,0.0,0.6150793650793651,252
2013-10-23,0.2818701173686361,0.3,0.32,FORCE_BUY,0.0004878048780489,149387.63692360418,FREE,0.0042784577686892,0.6150793650793651,252
2013-10-24,0.2438346947466675,0.3,0.32,FORCE_BUY,0.0106713135434587,150981.7992367323,FORCE_BUY,0.0106713135434587,0.6111111111111112,252
2013-10-25,0.2586939344151696,0.3,0.32,FORCE_BUY,0.0012091898428052,151164.36489481782,FORCE_SELL,0.003627569528416,0.6111111111111112,252
2013-10-28,0.2525621850357917,0.3,0.32,FORCE_BUY,-0.0038507821901323,150582.2638506982,FORCE_SELL,-0.0003610108303249,0.6071428571428571,252
2013-10-29,0.2678326659619184,0.3,0.32,FORCE_BUY,0.0016865437899048,150836.2274326654,FORCE_BUY,0.0016865437899048,0.6071428571428571,252
2013-10-30,0.3134117304233414,0.3,0.32,FREE,-0.0009653674429829,150690.61504947953,FORCE_SELL,0.0,0.6111111111111112,252
2013-10-31,0.3119142081200973,0.3,0.32,FREE,-0.0041505014573023,150065.17343211488,FORCE_SELL,0.0012077294685992,0.6071428571428571,252
2013-11-01,0.2639044280435512,0.3,0.32,FORCE_BUY,-0.0010863005431501,149902.15755270768,FREE,0.0012070006035003,0.6071428571428571,252
2013-11-04,0.2096263099693918,0.3,0.32,FORCE_BUY,0.0003619691119691,149956.4175035593,FREE,0.0004826254826256,0.6031746031746031,252
2013-11-05,0.2624895734687323,0.3,0.32,FORCE_BUY,0.0,149956.4175035593,FORCE_BUY,0.0,0.6031746031746031,252
2013-11-06,0.2632420005135905,0.3,0.32,FORCE_BUY,-0.0057657657657658,149091.80392516038,FORCE_SELL,0.0,0.6071428571428571,252
2013-11-07,0.3556535366321929,0.3,0.32,FORCE_SELL,0.0,149091.80392516038,FORCE_SELL,0.0,0.6071428571428571,252
2013-11-08,0.2948143663672367,0.3,0.32,FORCE_BUY,0.0,149091.80392516038,FORCE_BUY,0.0,0.6111111111111112,252
2013-11-11,0.2442138253319757,0.3,0.32,FORCE_BUY,-0.0015755665979882,148856.8998588621,FREE,0.0009698884343587,0.6150793650793651,252
2013-11-12,0.2697238943744645,0.3,0.32,FORCE_BUY,0.0047451028105609,149563.2411527538,FORCE_BUY,0.0047451028105609,0.6111111111111112,252
2013-11-13,0.2722135864134794,0.3,0.32,FORCE_BUY,0.0137319236845303,151617.0321662744,FORCE_BUY,0.0137319236845303,0.6150793650793651,252
2013-11-14,0.2571824730112832,0.3,0.32,FORCE_BUY,0.0035958288385472,152162.22106295283,FORCE_BUY,0.0035958288385472,0.6190476190476191,252
2013-11-15,0.2942001561277021,0.3,0.32,FORCE_BUY,0.0009539709038875,152307.37939451777,FORCE_BUY,0.0009539709038875,0.623015873015873,252
2013-11-18,0.3140244132414458,0.3,0.32,FREE,-0.0047285479551397,151587.18664712916,FORCE_SELL,-0.0001191469081376,0.626984126984127,252
2013-11-19,0.3003051797088475,0.3,0.32,FREE,0.0007251608414419,151697.11173894999,FORCE_SELL,0.0031363088057899,0.623015873015873,252
2013-11-20,0.2945138304913876,0.3,0.32,FORCE_BUY,-0.0008457170472391,151568.81890553542,FORCE_SELL,0.0,0.623015873015873,252
2013-11-21,0.2685233114131635,0.3,0.32,FORCE_BUY,0.000598587333892,151659.54608074526,FORCE_BUY,0.000598587333892,0.6190476190476191,252
2013-11-22,0.2434134520732575,0.3,0.32,FORCE_BUY,0.0050293378038558,152422.29316916477,FORCE_BUY,0.0050293378038558,0.6190476190476191,252
2013-11-25,0.2128852870419791,0.3,0.32,FORCE_BUY,0.00154633043892,152657.98840066223,FREE,0.003094145789504,0.6190476190476191,252
2013-11-26,0.2576962831371285,0.3,0.32,FORCE_BUY,0.0,152657.98840066223,FORCE_BUY,0.0,0.6150793650793651,252
2013-11-27,0.2258677560538067,0.3,0.32,FORCE_BUY,0.0029422148993762,153107.14100864346,FORCE_BUY,0.0029422148993762,0.6190476190476191,252
2013-11-29,0.2379162963213896,0.3,0.32,FORCE_BUY,0.0025730994152045,153501.10090363643,FORCE_BUY,0.0025730994152045,0.6190476190476191,252
2013-12-02,0.2593975835972305,0.3,0.32,FORCE_BUY,0.0007015902712815,153608.79578266141,FREE,0.0024579749371118,0.623015873015873,252
2013-12-03,0.215946775672425,0.3,0.32,FORCE_BUY,-0.0008191925102401,153482.96060764926,FREE,0.0016331240545722,0.623015873015873,252
2013-12-04,0.224730777977441,0.3,0.32,FORCE_BUY,0.0043473152391025,154150.19942124147,FORCE_BUY,0.0043473152391025,0.623015873015873,252
2013-12-05,0.2255306669799574,0.3,0.32,FORCE_BUY,-0.0015186915887848,153916.09280997093,FORCE_BUY,-0.0015186915887848,0.626984126984127,252
2013-12-06,0.2129381764687086,0.3,0.32,FORCE_BUY,0.0054874489200233,154760.69950723523,FORCE_BUY,0.0054874489200233,0.626984126984127,252
2013-12-09,0.1918761097862565,0.3,0.32,FORCE_BUY,0.0019701008228066,155065.59368867255,FORCE_BUY,0.0019701008228066,0.626984126984127,252
2013-12-10,0.2442957010259853,0.3,0.32,FORCE_BUY,0.0001157407407406,155083.54109534947,FREE,0.0024355619340765,0.6309523809523809,252
2013-12-11,0.2834928108796722,0.3,0.32,FORCE_BUY,-0.0096365958434921,153589.063687836,FORCE_SELL,0.0013932427725533,0.626984126984127,252
2013-12-12,0.1975516612625621,0.3,0.32,FORCE_BUY,-0.0042194092827003,152941.0085667903,FORCE_BUY,-0.0042194092827003,0.623015873015873,252
2013-12-13,0.2300586645530149,0.3,0.32,FORCE_BUY,-0.0045758535726857,152241.17290632977,FREE,0.0034155545844985,0.626984126984127,252
2013-12-16,0.2047872509987997,0.3,0.32,FORCE_BUY,-0.0011719207781554,152062.7583125101,FORCE_SELL,0.0,0.626984126984127,252
2013-12-17,0.2022482988644697,0.3,0.32,FORCE_BUY,0.0007047216349543,152169.92022816374,FREE,0.0049419298702884,0.626984126984127,252
2013-12-18,0.2518406659961126,0.3,0.32,FORCE_BUY,0.0117343346632244,153955.53299779719,FORCE_BUY,0.0117343346632244,0.623015873015873,252
2013-12-19,0.2286940029545975,0.3,0.32,FORCE_BUY,-0.0023220712875885,153598.0372750576,FORCE_BUY,-0.0023220712875885,0.623015873015873,252
2013-12-20,0.2300484551707697,0.3,0.32,FORCE_BUY,0.0089680875844397,154975.51792613836,FORCE_BUY,0.0089680875844397,0.626984126984127,252
2013-12-23,0.1857011918252833,0.3,0.32,FORCE_BUY,0.0020651675080312,155295.56833029972,FORCE_BUY,0.0020651675080312,0.626984126984127,252
2013-12-24,0.1864296313962157,0.3,0.32,FORCE_BUY,0.0022885913720105,155650.9764280919,FORCE_BUY,0.0022885913720105,0.626984126984127,252
2013-12-26,0.2228625207862865,0.3,0.32,FORCE_BUY,-0.0009115770282587,155509.088573554,FORCE_SELL,0.0,0.626984126984127,252
2013-12-27,0.2010664130982875,0.3,0.32,FORCE_BUY,-0.0014823261117447,155278.5733909478,FREE,0.0011425330324106,0.623015873015873,252
2013-12-30,0.234940897767774,0.3,0.32,FORCE_BUY,-0.0017136981606307,155012.47278534237,FREE,-0.0004675300131892,0.6190476190476191,252
2013-12-31,0.2283098467950793,0.3,0.32,FORCE_BUY,0.0030765724703736,155489.37989167828,FORCE_BUY,0.0030765724703736,0.6150793650793651,252
2014-01-02,0.236005715789151,0.3,0.32,FORCE_BUY,-0.0060343846066263,154551.09717116607,FORCE_SELL,0.0,0.6150793650793651,252
2014-01-03,0.2167606925972159,0.3,0.32,FORCE_BUY,-0.0034506556245686,154017.79455842913,FORCE_SELL,0.0,0.6111111111111112,252
2014-01-06,0.2349561143843573,0.3,0.32,FORCE_BUY,-0.0041536863966771,153378.05294032558,FREE,-0.0033460251528788,0.6071428571428571,252
2014-01-07,0.2207895206995509,0.3,0.32,FORCE_BUY,0.0038075458636205,153962.04691136867,FORCE_BUY,0.0038075458636205,0.6031746031746031,252
2014-01-08,0.2489745771675197,0.3,0.32,FORCE_BUY,0.0018946083940784,154253.74469781644,FORCE_BUY,0.0018946083940784,0.6031746031746031,252
2014-01-09,0.2426725705448379,0.3,0.32,FORCE_BUY,-0.0046857142857142,153530.95572266096,FORCE_BUY,-0.0046857142857142,0.6031746031746031,252
2014-01-10,0.2096520138654105,0.3,0.32,FORCE_BUY,0.0006873639592161,153636.48736824872,FORCE_BUY,0.0006873639592161,0.6071428571428571,252
2014-01-13,0.3039423617266748,0.29,0.31,FREE,-0.0119334480780266,151803.07432334934,FORCE_BUY,-0.0119334480780266,0.6071428571428571,252
2014-01-14,0.2677168676937589,0.29,0.31,FORCE_BUY,0.0175296029719062,154464.12194615245,FORCE_BUY,0.0175296029719062,0.6071428571428571,252
2014-01-15,0.2543312357450211,0.29,0.31,FORCE_BUY,0.0,154464.12194615245,FORCE_BUY,0.0,0.6071428571428571,252
2014-01-16,0.2631030160266169,0.29,0.31,FORCE_BUY,0.0,154464.12194615245,FORCE_BUY,0.0,0.6071428571428571,252
2014-01-17,0.297969996833218,0.29,0.31,FREE,0.0,154464.12194615245,FORCE_BUY,0.0,0.6111111111111112,252
2014-01-21,0.2439835269466491,0.29,0.31,FORCE_BUY,0.0018115942028987,154743.94825402592,FREE,0.0052812806063218,0.6111111111111112,252
2014-01-22,0.2259896056458817,0.29,0.31,FORCE_BUY,0.0051895676037377,155547.00243475946,FORCE_BUY,0.0051895676037377,0.6111111111111112,252
2014-01-23,0.2168064155114141,0.29,0.31,FORCE_BUY,0.0009029345372461,155687.45119542288,FORCE_BUY,0.0009029345372461,0.6111111111111112,252
2014-01-24,0.2901110274526187,0.29,0.31,FREE,-0.0172270475590739,153005.41606932835,FORCE_SELL,-0.0112054329371815,0.6150793650793651,252
2014-01-27,0.2660308466694228,0.3,0.32,FORCE_BUY,-0.0120412180155146,151163.04449688306,FORCE_SELL,0.0,0.6150793650793651,252
2014-01-28,0.2133365429387197,0.3,0.32,FORCE_BUY,0.0,151163.04449688306,FORCE_BUY,0.0,0.6150793650793651,252
2014-01-29,0.2312359350033513,0.3,0.32,FORCE_BUY,-0.0034985422740525,150634.19419543623,FREE,0.0013037756562342,0.6190476190476191,252
2014-01-30,0.2412427473098818,0.3,0.32,FORCE_BUY,0.0,150634.19419543623,FORCE_BUY,0.0,0.6190476190476191,252
2014-01-31,0.2067617729421479,0.3,0.32,FORCE_BUY,0.0017423626437449,150896.65358827298,FREE,0.004760592857379,0.623015873015873,252
2014-02-03,0.2653452781229429,0.3,0.32,FORCE_BUY,-0.020973348783314,147731.84544233122,FORCE_SELL,-0.0002317497103129,0.6190476190476191,252
2014-02-04,0.1900884392581228,0.3,0.32,FORCE_BUY,0.0020111203123151,148028.9519574761,FORCE_BUY,0.0020111203123151,0.6150793650793651,252
2014-02-05,0.2274580988466575,0.3,0.32,FORCE_BUY,0.0009448446911537,148168.81632687018,FORCE_BUY,0.0009448446911537,0.6150793650793651,252
2014-02-06,0.2148341397793098,0.3,0.32,FORCE_BUY,0.0105014749262538,149724.8074363795,FORCE_BUY,0.0105014749262538,0.6150793650793651,252
2014-02-07,0.2152927750026157,0.3,0.32,FORCE_BUY,0.0178093353509485,152391.30674237016,FORCE_BUY,0.0178093353509485,0.6150793650793651,252
2014-02-10,0.2394982879017733,0.3,0.32,FORCE_BUY,0.0062965082999428,153350.83987011263,FORCE_BUY,0.0062965082999428,0.6150793650793651,252
2014-02-11,0.2408157416003662,0.3,0.32,FORCE_BUY,-0.000225606316977,153316.2429519242,FORCE_SELL,0.0,0.6150793650793651,252
2014-02-12,0.2548524899158677,0.3,0.32,FORCE_BUY,0.0003378378378378,153368.0389799485,FORCE_SELL,0.0013513513513513,0.6111111111111112,252
2014-02-13,0.2282625992322645,0.3,0.32,FORCE_BUY,0.0124251666101885,155273.66241695223,FORCE_BUY,0.0124251666101885,0.6071428571428571,252
2014-02-14,0.2362647862045467,0.3,0.32,FORCE_BUY,0.0048060802503633,156019.9200992959,FORCE_BUY,0.0048060802503633,0.6111111111111112,252
2014-02-18,0.2260774081582846,0.3,0.32,FORCE_BUY,0.0,156019.9200992959,FORCE_BUY,0.0,0.6111111111111112,252
2014-02-19,0.2751453631791306,0.3,0.32,FORCE_BUY,-0.0013348164627364,155811.66214143255,FREE,0.0013316055075106,0.6150793650793651,252
2014-02-20,0.2459961338469018,0.3,0.32,FORCE_BUY,0.0066994193836533,156855.50981098213,FORCE_BUY,0.0066994193836533,0.6111111111111112,252
2014-02-21,0.2625464029583884,0.3,0.32,FORCE_BUY,-0.0023289342353332,156490.20364418268,FREE,0.0010998546880723,0.6150793650793651,252
2014-02-24,0.2369824433174546,0.3,0.32,FORCE_BUY,-0.0018745175873856,156196.8600051981,FREE,0.0007706912882661,0.6150793650793651,252
2014-02-25,0.2569419727397481,0.3,0.32,FORCE_BUY,0.0019918114418501,156507.9746981375,FORCE_BUY,0.0019918114418501,0.6111111111111112,252
2014-02-26,0.2435666461676715,0.3,0.325,FORCE_BUY,-0.0035312293092033,155955.30915075936,FORCE_SELL,-0.0001103509159127,0.6150793650793651,252
2014-02-27,0.2271977421772405,0.3,0.325,FORCE_BUY,0.0034398579671548,156491.7732634617,FORCE_BUY,0.0034398579671548,0.6150793650793651,252
2014-02-28,0.2698571007595917,0.3,0.325,FORCE_BUY,-0.000886132033673,156353.10089016665,FORCE_SELL,0.0,0.6150793650793651,252
2014-03-03,0.2213379899240778,0.3,0.325,FORCE_BUY,0.0006690454950934,156457.70822796112,FREE,0.0020095055382472,0.6150793650793651,252
2014-03-04,0.2120334140355263,0.3,0.325,FORCE_BUY,0.0025386313465784,156854.89667048244,FORCE_BUY,0.0025386313465784,0.6111111111111112,252
2014-03-05,0.2023524303087811,0.28,0.305,FORCE_BUY,0.0038542010791761,157459.44698250387,FORCE_BUY,0.0038542010791761,0.6111111111111112,252
2014-03-06,0.193688985521208,0.28,0.305,FORCE_BUY,-0.0004394155772822,157390.2568487095,FORCE_SELL,0.0,0.6150793650793651,252
2014-03-07,0.2379965603519297,0.28,0.305,FORCE_BUY,-0.0092044707429324,155941.56283432295,FORCE_SELL,0.0,0.6150793650793651,252
2014-03-10,0.198102980208732,0.28,0.305,FORCE_BUY,0.0057739284921163,156841.9582670772,FORCE_BUY,0.0057739284921163,0.6111111111111112,252
2014-03-11,0.2486826770513874,0.305,0.325,FORCE_BUY,-0.0054113749309772,155993.22762598537,FREE,0.0020982882385423,0.6150793650793651,252
2014-03-12,0.2216325720269396,0.28,0.305,FORCE_BUY,0.0093457943925233,157451.1082580039,FREE,0.0115895417978216,0.6111111111111112,252
2014-03-13,0.2870482515471846,0.28,0.305,FREE,-0.0167364016736401,154815.94326623814,FORCE_SELL,0.0,0.6111111111111112,252
